name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
STETLER,0.53,0.7,4,223,3,0,0,0,sales,low,1
MCGARITY,0.8,0.95,4,272,2,0,0,0,sales,low,1
HAMBLEN,0.73,0.77,3,233,3,0,0,0,sales,medium,2
BAGGS,0.82,0.8,3,162,3,0,0,0,sales,medium,2
ALFIERI,0.62,0.75,5,165,4,0,0,0,sales,medium,2
VILLAFANE,0.87,0.48,5,242,3,0,0,0,sales,medium,2
STOCKING,0.43,0.65,4,124,2,0,0,0,sales,medium,2
SALVATO,0.57,0.6,2,163,3,0,0,0,sales,medium,2
LAGUERRE,0.91,0.77,3,144,3,0,0,0,sales,medium,2
HERSHMAN,0.75,0.59,5,149,4,0,0,0,sales,medium,2
GRANDA,0.76,0.8,5,217,2,0,0,0,sales,medium,2
FUERST,0.85,0.49,4,139,2,0,0,0,sales,medium,2
TRIM,0.56,0.67,3,270,2,0,0,0,sales,medium,2
TANNENBAUM,0.86,0.84,3,177,3,0,0,0,sales,medium,2
MCNIEL,0.21,0.43,5,175,2,1,0,0,sales,high,3
GOLDSTON,0.94,0.59,3,151,2,0,0,0,sales,low,1
RASHEED,0.98,0.74,3,185,3,0,0,0,sales,medium,2
MARBURY,0.42,0.45,3,227,3,0,0,0,sales,medium,2
MANCILLAS,0.98,0.89,4,218,2,0,0,0,sales,medium,2
LAFORGE,1,0.93,5,167,3,0,0,0,sales,medium,2
JULES,0.95,0.52,3,183,2,1,0,0,sales,low,1
INNIS,0.95,0.5,4,259,3,0,0,0,sales,low,1
HRUSKA,0.68,0.53,3,138,2,1,0,0,sales,low,1
HAWKER,0.64,0.38,5,122,4,0,0,0,sales,low,1
HARPSTER,0.24,0.62,6,225,6,0,0,0,sales,low,1
SHY,0.37,0.72,3,121,2,0,0,0,sales,low,1
SCHLOSS,0.67,0.4,4,274,3,0,0,0,sales,low,1
RUCK,0.86,0.89,4,153,4,0,0,0,sales,low,1
SINN,0.43,0.38,3,119,2,0,0,0,sales,low,1
PREMO,0.67,0.67,4,141,2,1,0,0,sales,low,1
NATOLI,0.92,0.6,4,161,3,0,0,0,IT,low,1
LEMING,0.43,0.46,2,186,2,0,0,0,product_mng,low,1
KARLIN,0.52,0.8,3,252,4,0,0,0,product_mng,low,1
GOODNER,0.16,0.42,3,182,3,1,0,0,product_mng,low,1
EICH,0.49,0.6,4,264,2,1,0,0,product_mng,low,1
ALLAIN,0.37,0.63,4,167,3,0,0,0,IT,low,1
WEIGLE,0.98,0.68,5,171,3,0,0,0,management,high,3
SNEDEKER,0.33,0.97,5,130,4,0,0,0,management,high,3
KRISHNAN,0.14,0.79,5,271,4,0,0,0,management,high,3
BODIFORD,0.54,0.79,5,249,3,1,0,0,management,high,3
ALTHOUSE,0.63,0.48,4,180,4,0,0,0,management,high,3
STONEBRAKER,0.55,0.69,4,220,3,1,0,0,management,high,3
RENWICK,0.84,0.53,3,210,4,1,0,0,marketing,medium,2
MENZIES,0.51,0.97,4,258,2,0,0,0,sales,medium,2
BLOHM,0.15,0.75,3,150,4,0,0,1,accounting,medium,2
MAHARAJ,0.97,0.79,5,259,3,0,0,1,support,medium,2
HUCKS,0.67,0.69,3,231,3,0,0,1,technical,medium,2
CROMPTON,0.48,0.67,4,220,3,0,0,1,management,medium,2
BRUNETTI,0.69,0.58,4,149,3,0,0,1,marketing,medium,2
BANGERT,0.6,0.62,3,238,4,0,0,1,marketing,medium,2
SUTLIFF,0.82,0.71,2,209,5,0,0,1,marketing,medium,2
SAPIENZA,0.86,0.95,4,149,3,0,0,1,sales,medium,2
LINKE,0.69,0.59,4,264,3,0,0,0,sales,medium,2
KAMMER,0.87,0.87,5,207,2,0,0,0,sales,high,3
HUTSELL,0.17,0.78,3,239,6,0,0,0,sales,low,1
HEPP,0.94,0.51,6,239,5,0,0,0,sales,medium,2
DOYON,0.5,1,4,258,3,0,0,0,sales,medium,2
DIBIASE,0.16,0.72,3,203,3,0,0,0,sales,medium,2
CUMBIE,0.89,0.99,2,258,3,0,0,0,sales,medium,2
SPRAYBERRY,0.69,0.51,3,257,3,1,0,0,IT,low,1
VANBEEK,0.5,0.51,5,134,3,0,0,0,product_mng,low,1
SUNDSTROM,0.16,0.46,6,240,2,0,0,0,product_mng,low,1
OROS,0.75,0.99,2,237,5,1,0,0,product_mng,low,1
NICOLAI,0.64,0.66,5,157,2,0,0,0,product_mng,low,1
KNUTSEN,0.78,0.43,4,275,3,0,0,0,IT,low,1
EWART,0.81,0.74,2,228,3,0,0,0,management,high,3
ERLANDSON,0.55,0.58,3,254,2,0,0,0,management,high,3
TEDROW,0.53,0.53,4,257,2,0,0,0,management,high,3
SHERRER,0.69,0.73,3,231,2,1,0,0,management,high,3
EHRET,0.8,0.53,3,217,3,0,0,0,management,high,3
DIEBOLD,0.77,0.98,3,286,6,0,0,0,management,high,3
BELLMAN,0.84,0.8,4,236,3,0,0,0,marketing,low,1
ALMQUIST,0.64,0.55,4,215,2,0,0,0,sales,low,1
VANNATTA,0.78,0.57,4,157,3,0,0,0,accounting,low,1
STEINHAUER,0.67,0.7,3,149,3,0,0,0,support,low,1
SEMAN,0.81,0.77,3,221,2,0,0,0,technical,low,1
OTA,0.91,0.82,4,238,2,0,0,0,management,low,1
MCATEER,0.75,0.89,6,250,2,0,0,0,marketing,medium,2
FOLSE,0.78,0.96,3,202,4,1,0,0,marketing,medium,2
AMY,0.54,0.52,4,173,2,0,0,0,marketing,medium,2
ZAKRZEWSKI,0.77,0.71,5,250,3,1,0,0,sales,medium,2
HOLLE,0.89,0.63,4,270,3,1,0,0,sales,medium,2
CLINKSCALES,0.16,0.98,3,232,5,0,0,0,sales,medium,2
CASTIGLIONE,0.77,0.99,4,260,3,0,0,0,sales,medium,2
CARRERAS,0.69,0.48,5,232,4,0,0,0,sales,medium,2
ANGER,0.61,0.81,4,134,3,0,0,0,sales,medium,2
WAITERS,0.59,0.81,4,189,3,0,0,0,sales,medium,2
TARBOX,0.58,0.8,4,113,3,0,0,0,IT,medium,2
PRINCIPE,0.88,0.67,5,264,3,0,0,0,product_mng,medium,2
ARTMAN,0.51,0.63,5,260,2,0,0,0,product_mng,high,3
SIPPEL,0.31,0.7,3,132,3,0,0,0,product_mng,low,1
PIPKINS,0.52,0.52,4,168,3,0,0,0,product_mng,medium,2
PETERKIN,0.57,0.46,3,186,3,1,0,0,IT,medium,2
JOACHIM,0.5,0.77,3,267,2,0,0,0,management,high,3
FLOCK,0.74,0.63,3,180,3,0,0,0,management,high,3
BELZ,0.74,0.77,3,211,3,0,0,0,management,high,3
ABALOS,0.82,0.51,2,268,2,0,0,0,management,high,3
TOBLER,0.74,0.71,3,206,3,0,0,0,management,high,3
SKOWRONSKI,0.2,0.59,6,113,3,0,0,0,management,high,3
SCHILTZ,0.63,0.48,4,179,3,0,0,0,marketing,low,1
OBERHOLTZER,0.19,0.8,6,157,6,1,0,0,sales,low,1
MCKINNIS,0.4,0.62,4,127,5,0,0,0,accounting,low,1
MANTHEY,0.71,0.37,2,179,5,0,0,1,support,low,1
GATSON,0.84,0.73,4,197,3,0,0,1,technical,low,1
CRONAN,0.59,0.84,4,251,4,1,0,1,management,low,1
BROCHU,0.57,0.85,4,250,3,1,0,1,marketing,low,1
MATUTE,0.81,0.61,2,176,5,0,0,1,marketing,low,1
STEVE,0.8,0.7,4,246,3,0,0,1,marketing,low,1
RATCHFORD,0.49,0.66,3,155,3,0,0,1,sales,low,1
KEES,0.55,0.64,3,178,2,0,0,1,sales,low,1
HEIMBACH,0.68,0.4,3,213,5,1,0,1,sales,low,1
DREES,0.55,0.67,3,150,2,0,0,1,sales,low,1
CLOPTON,0.59,0.62,3,166,2,0,0,0,sales,low,1
CASTONGUAY,0.91,0.8,5,169,4,0,0,0,sales,low,1
CARTE,0.48,0.9,4,208,3,0,0,0,sales,low,1
BECHARD,0.84,0.66,3,209,2,0,0,0,sales,low,1
BAYSINGER,0.73,0.54,4,167,3,0,0,0,IT,medium,2
SIDNEY,0.28,0.59,6,281,3,0,0,0,product_mng,medium,2
SELIG,0.77,0.65,3,156,4,0,0,0,product_mng,medium,2
PEAVEY,0.67,0.65,3,265,3,0,0,0,product_mng,medium,2
OEHLER,0.5,0.53,3,142,3,1,0,0,product_mng,medium,2
HILLIKER,0.32,0.47,3,143,4,0,0,0,IT,medium,2
OWNBY,0.57,0.78,3,134,3,0,0,0,RandD,medium,2
MIKKELSEN,0.51,0.8,5,268,3,0,0,0,RandD,medium,2
MATZKE,0.61,0.6,3,255,2,0,0,0,RandD,medium,2
HULING,0.83,0.73,4,157,2,0,0,0,RandD,medium,2
ESSIG,0.87,0.97,5,151,3,0,0,0,RandD,medium,2
AYLWARD,0.7,0.63,3,157,2,0,0,0,RandD,medium,2
VANDAM,0.78,0.65,3,139,3,0,0,0,marketing,high,3
RODDEN,0.71,0.53,4,196,2,1,0,0,sales,low,1
PLUNK,0.68,0.99,3,159,2,0,0,0,accounting,medium,2
MCDONELL,0.75,0.53,4,224,4,1,0,0,support,medium,2
DAHM,0.7,0.53,3,215,7,1,0,0,technical,medium,2
BUECHLER,0.59,0.94,5,157,7,1,0,0,management,medium,2
TARLTON,0.64,0.87,4,157,7,0,0,0,marketing,low,1
PINGEL,0.61,0.88,5,146,7,1,0,0,marketing,low,1
PADUA,0.77,0.49,2,286,7,0,0,0,marketing,low,1
FUNCHES,0.51,0.64,3,203,3,0,0,0,sales,low,1
ALVIDREZ,0.49,0.49,3,168,7,0,0,0,sales,low,1
MCBURNEY,0.77,0.75,3,170,7,0,0,0,sales,low,1
DWIGHT,0.31,0.86,3,266,7,0,0,0,sales,low,1
CID,0.54,0.76,3,183,3,0,0,0,sales,low,1
BUCIO,0.56,0.66,4,264,3,0,0,0,sales,low,1
BRUNTON,0.65,0.77,4,205,3,0,0,0,sales,low,1
WENGERD,0.49,0.36,2,192,3,0,0,0,sales,low,1
SCHIFFER,0.82,0.79,3,176,3,0,0,0,technical,low,1
GILDEA,0.6,0.52,3,183,2,0,0,0,support,low,1
DYAL,0.64,0.63,3,156,6,1,0,0,support,low,1
CYPHERS,0.7,0.68,3,150,3,0,0,0,support,low,1
LONGWELL,0.65,0.89,4,204,8,1,0,0,support,low,1
LAPPIN,0.69,0.78,5,131,8,0,0,0,support,low,1
KALINA,0.93,0.74,5,248,8,1,0,0,support,low,1
CANCINO,0.55,0.52,4,168,8,0,0,0,support,low,1
BASIL,0.75,0.87,4,146,8,1,0,0,support,low,1
ACKLIN,0.47,0.43,4,246,3,0,0,0,support,low,1
TYNAN,0.72,0.88,5,216,10,1,0,0,support,medium,2
SHUM,0.59,0.92,3,203,10,0,0,0,support,medium,2
RAASCH,0.98,0.49,3,199,10,0,0,0,technical,medium,2
GENT,0.39,0.52,2,102,8,0,0,0,technical,medium,2
FLEENER,0.93,0.87,4,139,8,0,0,0,technical,medium,2
DUNMIRE,0.71,0.97,5,208,8,1,0,0,management,medium,2
CRUICKSHANK,0.49,0.54,4,215,4,0,0,0,IT,medium,2
BALTIMORE,0.63,0.93,4,233,3,0,0,0,IT,medium,2
VANPATTEN,0.45,0.64,3,169,10,0,0,0,IT,medium,2
ROYSE,0.77,0.64,3,190,10,1,0,0,IT,medium,2
MCGONAGLE,0.77,0.63,4,236,7,0,0,0,IT,medium,2
LOAR,0.5,0.92,4,266,7,0,0,0,product_mng,medium,2
GRIMSHAW,0.45,0.42,4,156,7,0,0,0,product_mng,high,3
COSTILLA,0.81,0.47,4,153,7,0,0,0,product_mng,low,1
AMON,0.83,0.67,3,175,3,0,0,0,product_mng,medium,2
AMENDOLA,0.47,0.76,6,174,10,0,0,0,IT,medium,2
HEITZMAN,0.25,0.89,4,154,10,0,0,0,management,high,3
HAUSMANN,0.89,0.55,5,251,10,0,0,0,management,high,3
ALM,0.97,0.57,3,164,10,0,0,0,management,high,3
QUANDT,0.6,0.65,2,225,10,0,0,0,management,high,3
MAILLOUX,0.67,0.72,2,134,10,0,0,0,management,high,3
LEVIS,0.89,0.77,3,144,3,0,0,0,management,high,3
CAPRA,0.6,0.91,5,211,3,0,0,0,sales,low,1
BRAULT,0.64,0.79,4,139,3,0,0,0,sales,low,1
BARILLAS,0.57,0.66,3,268,3,0,0,0,sales,low,1
WILDES,0.56,0.98,5,171,3,1,0,0,sales,low,1
METOYER,0.6,0.9,4,260,2,0,0,0,sales,medium,2
FEDELE,0.17,0.66,6,224,3,0,0,0,sales,medium,2
CICCARELLI,0.74,0.49,4,233,3,0,0,0,sales,medium,2
CHITTENDEN,0.44,0.41,3,125,7,0,0,0,sales,medium,2
CHEESMAN,0.51,0.89,4,233,7,0,0,0,sales,medium,2
BOLAN,0.86,0.57,3,162,7,0,0,0,sales,medium,2
MELARA,0.96,0.48,4,198,7,0,0,0,sales,medium,2
MAGOON,0.87,0.82,4,198,7,0,0,0,sales,medium,2
JANOWSKI,0.58,0.79,3,243,3,1,0,0,sales,medium,2
GANO,0.24,0.56,4,281,7,0,0,0,sales,medium,2
SAEPHAN,0.42,0.8,4,259,7,1,0,0,sales,medium,2
PUTZ,0.65,0.94,4,184,7,0,0,0,sales,medium,2
OFARRELL,0.73,0.92,6,189,3,1,0,0,sales,medium,2
MIDDENDORF,0.63,0.6,4,258,3,0,0,0,sales,medium,2
KUSTER,0.95,0.48,4,225,3,0,0,0,sales,medium,2
JOPLIN,0.52,0.83,5,145,3,0,0,0,sales,medium,2
CANNELLA,0.96,0.55,3,164,3,0,0,0,sales,medium,2
SIEG,0.66,0.51,4,254,2,0,0,0,sales,medium,2
ROTEN,0.98,0.44,4,154,6,1,0,0,sales,medium,2
NOCK,0.56,0.79,5,248,3,0,0,0,sales,medium,2
LAINEZ,0.97,0.54,3,154,8,1,0,0,sales,medium,2
BURAS,0.72,0.92,3,242,8,0,0,0,sales,medium,2
PERSSON,0.74,0.78,4,194,8,0,0,0,sales,medium,2
MANKE,0.2,0.6,5,261,8,0,0,0,sales,medium,2
HYMEL,0.73,0.56,3,245,8,0,0,0,sales,medium,2
FLEISHER,0.76,0.79,3,247,3,0,0,0,sales,low,1
DEVAUGHN,0.65,0.54,4,147,10,0,0,0,sales,low,1
BRAVERMAN,0.66,0.5,3,139,10,1,0,0,sales,low,1
TOROK,0.96,0.97,6,137,10,0,0,0,sales,low,1
SANDIDGE,0.57,0.55,4,177,8,0,0,0,sales,low,1
CORSI,0.61,0.82,4,184,8,0,0,0,IT,low,1
WOOTON,0.57,0.69,3,212,8,0,0,0,product_mng,low,1
VIVAR,0.59,0.47,3,159,4,0,0,0,product_mng,low,1
STEINHOFF,0.92,0.68,4,178,3,0,0,0,product_mng,low,1
SHOREY,0.79,0.56,3,149,10,0,0,0,product_mng,low,1
ESTELL,0.95,0.66,4,223,10,0,0,0,IT,low,1
CORBY,0.24,0.81,6,263,7,0,0,0,management,high,3
BOLANDER,0.49,0.52,4,161,7,0,0,0,management,high,3
RENICK,0.49,0.68,3,192,7,0,0,0,management,high,3
ISLER,0.97,0.51,5,215,7,0,0,0,management,high,3
CUESTA,0.55,0.78,4,261,3,0,0,0,management,high,3
CAPRIO,0.76,0.56,5,222,10,0,0,0,management,high,3
WANN,0.53,0.99,3,223,10,0,0,0,marketing,low,1
MATCHETT,0.51,0.86,3,182,10,0,0,0,sales,low,1
ESCARENO,0.57,0.93,2,204,10,0,0,0,accounting,low,1
CRISSMAN,0.58,0.91,3,195,10,0,0,0,support,low,1
CALAHAN,0.6,0.98,4,146,10,0,0,0,technical,low,1
LUPER,0.65,0.74,4,233,4,1,0,0,management,low,1
LIGUORI,0.91,0.75,2,147,3,0,0,0,marketing,low,1
INGOLD,0.65,0.55,3,156,5,0,0,0,marketing,low,1
HOPPES,0.18,0.49,3,240,2,1,0,0,marketing,low,1
HELT,0.66,0.9,4,177,7,0,0,0,sales,low,1
BONER,0.78,0.8,3,135,7,0,0,0,sales,medium,2
YOCKEY,0.82,0.65,5,178,7,1,0,0,sales,medium,2
SZCZEPANSKI,0.54,0.64,3,190,7,0,0,0,sales,medium,2
SAATHOFF,0.95,0.84,3,240,7,0,0,0,sales,medium,2
GILLELAND,0.65,0.85,4,172,3,0,0,0,sales,medium,2
WASSER,0.83,0.55,3,271,7,0,0,0,sales,medium,2
VEITH,0.15,0.6,5,188,7,0,0,0,sales,medium,2
HAVEL,0.59,0.59,4,197,7,0,0,0,IT,medium,2
GOETSCH,0.99,0.94,5,151,3,0,0,0,product_mng,medium,2
FRETWELL,0.76,0.72,3,263,3,0,0,0,product_mng,medium,2
DENNISTON,0.64,0.67,2,223,3,0,0,0,product_mng,medium,2
WEHRLE,0.95,0.75,4,151,3,0,0,0,product_mng,medium,2
SCHMELZER,0.53,0.66,3,191,3,0,0,0,IT,high,3
SCHAAL,0.59,0.5,2,162,2,0,0,0,management,high,3
NISBET,0.69,0.86,5,195,6,0,0,0,management,high,3
GAMMONS,0.5,0.49,4,222,3,0,0,0,management,high,3
ESCALONA,0.89,0.96,3,179,8,0,0,0,management,high,3
DEPAUL,0.56,0.39,3,106,8,0,0,0,management,high,3
BANACH,0.77,0.68,3,214,8,1,0,0,management,high,3
WOLSKI,0.15,0.75,3,259,8,1,0,0,marketing,high,3
OBERLANDER,0.88,0.58,3,145,8,0,0,0,sales,low,1
GUGLIELMO,0.89,0.86,4,153,3,0,0,0,accounting,low,1
REBELLO,0.65,0.52,2,117,10,1,0,0,support,low,1
DIMICK,0.58,0.99,3,207,10,0,0,0,technical,low,1
VANDERVEEN,0.56,0.85,3,265,10,1,0,0,management,low,1
SAINI,0.25,0.72,5,279,8,0,0,0,marketing,low,1
METHENY,0.87,0.89,4,225,8,0,0,0,marketing,low,1
MEINERS,0.62,0.4,3,158,8,1,0,0,marketing,low,1
BRAUNSTEIN,0.72,0.75,4,211,4,0,0,0,sales,medium,2
WORSLEY,0.49,0.94,4,175,3,0,0,0,sales,medium,2
WALMSLEY,0.57,0.91,4,224,10,0,0,0,sales,medium,2
SCHOMMER,0.63,0.65,3,190,10,0,0,0,sales,medium,2
PARMLEY,0.91,0.63,5,240,7,0,0,0,sales,medium,2
KISSELL,0.7,0.68,5,225,7,0,0,0,sales,medium,2
HULME,0.66,0.95,5,192,7,0,0,0,sales,medium,2
BURGOYNE,0.77,0.48,5,262,7,0,0,0,IT,medium,2
ARTHURS,0.68,0.97,3,250,3,1,0,0,product_mng,medium,2
TAPLIN,0.34,0.46,3,155,10,0,0,0,product_mng,medium,2
PARVIN,0.97,0.64,4,238,10,1,0,0,product_mng,medium,2
OGAWA,0.57,0.75,4,249,10,0,0,0,product_mng,medium,2
GARDENER,0.66,0.65,3,272,10,0,0,0,IT,medium,2
CODER,0.68,0.67,4,162,10,0,0,0,management,high,3
CAMPISI,0.49,0.78,4,254,10,0,0,0,management,high,3
SIMONEAU,0.72,0.66,4,184,3,0,0,0,management,high,3
ROSENSTEIN,0.77,0.89,4,269,10,0,0,0,management,high,3
NUZZO,0.77,0.73,3,201,10,0,0,0,management,high,3
LINTHICUM,0.59,0.73,4,247,10,0,0,0,management,high,3
STONECIPHER,0.41,0.67,6,221,10,0,0,0,marketing,medium,2
PREBLE,0.94,0.64,5,247,10,0,0,0,sales,medium,2
NEALON,0.91,0.61,4,135,10,0,0,0,accounting,medium,2
CHAE,0.7,0.84,3,260,4,1,0,0,support,medium,2
MEDDERS,0.51,0.52,3,188,3,0,0,0,technical,high,3
DURAZO,0.22,0.7,4,159,5,0,0,0,management,low,1
BENCOMO,0.69,0.65,3,153,2,0,0,0,marketing,medium,2
SEIDLER,0.2,0.68,5,167,7,0,0,0,marketing,medium,2
SCOTTO,0.9,0.85,3,158,7,0,0,0,marketing,medium,2
KOHLS,0.76,0.85,3,180,7,0,0,0,sales,medium,2
KLEM,0.88,0.51,3,211,7,0,0,0,sales,medium,2
EVAN,0.31,0.63,4,104,7,1,0,0,sales,medium,2
DENGLER,0.17,0.66,6,174,3,0,0,0,sales,medium,2
CORMAN,0.91,0.77,3,195,7,0,0,0,sales,medium,2
BYARD,0.97,0.38,5,211,7,1,0,0,sales,medium,2
YOUNKER,0.61,0.77,5,232,7,0,0,0,sales,medium,2
WIERSMA,0.74,0.67,5,216,3,0,0,0,sales,low,1
SWEETING,0.65,0.82,5,265,3,0,0,0,IT,low,1
PULLINS,0.87,0.73,5,184,3,0,0,0,product_mng,low,1
PARKERSON,0.56,0.71,5,244,3,0,0,0,product_mng,low,1
NEBEL,0.78,0.69,4,202,3,0,0,0,product_mng,low,1
HOHL,0.73,0.57,3,146,2,0,0,0,product_mng,low,1
CLUTE,0.66,0.78,4,161,6,0,0,0,IT,low,1
LISK,0.15,0.81,5,280,3,1,0,0,RandD,high,3
FASSETT,0.52,0.69,5,208,8,1,0,0,RandD,low,1
CALLANAN,0.44,0.66,6,134,8,0,0,0,RandD,high,3
ALLOWAY,0.7,0.7,3,162,8,0,0,0,RandD,high,3
WEINGARTEN,0.63,0.52,5,209,8,1,0,0,RandD,low,1
TUNE,0.89,0.59,3,265,8,0,0,0,RandD,low,1
OLLIS,0.96,0.85,4,173,3,0,0,0,marketing,high,3
LAFEVER,0.98,0.99,4,261,10,1,0,0,sales,low,1
GRACEY,0.62,0.82,3,204,10,0,0,0,accounting,medium,2
ESTER,0.62,0.73,3,144,10,1,0,0,support,high,3
SWIGART,0.69,0.43,5,113,8,0,0,0,technical,medium,2
MENDELSOHN,0.5,0.91,4,144,8,0,0,0,management,medium,2
FREW,0.71,0.93,5,140,8,0,0,0,marketing,medium,2
CONKLE,0.5,0.68,3,245,4,0,0,0,marketing,medium,2
STANDARD,0.93,0.6,3,188,3,0,0,0,marketing,high,3
RO,0.95,0.77,5,199,10,1,0,0,sales,medium,2
MOLDENHAUER,0.17,0.61,6,154,10,1,0,0,sales,medium,2
LIPSON,0.92,0.68,4,138,7,0,0,0,sales,medium,2
HOERNER,0.64,0.48,3,147,7,0,0,0,sales,high,3
COTO,0.27,0.42,6,173,7,0,0,0,sales,medium,2
BELLIVEAU,0.66,0.87,3,223,7,0,0,0,sales,high,3
BACHER,0.59,0.69,3,200,3,0,0,0,sales,low,1
TRIVETTE,0.93,0.98,4,189,10,0,0,0,sales,medium,2
COLLIGAN,0.58,0.67,5,133,10,0,0,0,technical,medium,2
CACHO,0.96,0.6,3,160,10,0,0,0,support,medium,2
STYER,0.69,0.85,3,153,10,0,0,0,support,medium,2
SPRENGER,0.41,0.38,4,142,10,1,0,0,support,low,1
PARAMORE,0.36,0.41,3,167,10,0,0,0,support,low,1
EMRICH,0.71,0.78,4,227,2,0,0,0,support,low,1
CONDIT,0.94,0.9,4,144,4,0,0,0,support,low,1
CHERAMIE,0.51,0.76,4,140,3,0,0,0,support,low,1
VILLANO,0.83,0.48,4,220,3,1,0,0,support,low,1
KREPS,0.22,0.62,3,180,3,0,0,0,support,low,1
JOSEPHS,0.66,0.89,4,173,4,0,0,0,support,low,1
CURD,0.14,0.58,3,179,5,0,0,0,support,low,1
BRUCH,0.16,0.96,5,137,5,1,0,0,technical,low,1
WEINMAN,0.81,0.78,3,165,3,0,0,0,technical,high,3
KENNISON,0.73,0.94,3,177,3,0,0,0,technical,low,1
HILSON,0.7,0.58,5,168,3,0,0,0,management,low,1
GATHERS,0.62,0.73,3,245,4,0,0,0,IT,low,1
BANH,0.5,0.83,5,258,2,0,0,0,IT,low,1
MUNFORD,0.7,0.88,3,159,2,0,0,0,IT,high,3
JETTON,0.53,0.73,3,163,3,1,0,0,IT,low,1
DITTRICH,0.87,0.9,3,174,2,0,0,0,IT,low,1
CHARBONEAU,0.59,0.6,3,214,2,1,0,0,product_mng,low,1
BRICKLEY,0.94,0.67,4,191,3,1,0,0,product_mng,high,3
NEWBURY,0.2,0.53,5,272,5,0,0,0,product_mng,low,1
HAYNER,0.42,0.44,3,183,2,0,0,0,product_mng,medium,2
BOYSEN,0.43,0.66,4,135,2,0,0,0,IT,high,3
WEGMAN,0.43,0.76,6,154,2,0,0,0,management,high,3
PFAU,0.77,0.86,5,238,3,0,0,0,management,high,3
KRESGE,0.76,0.98,2,235,3,0,0,0,management,high,3
HEINRICHS,0.82,0.9,3,215,4,0,0,0,management,high,3
EURE,0.75,0.66,5,234,2,0,0,0,management,high,3
YOHN,0.63,0.98,4,187,3,0,0,0,management,high,3
SPELLS,0.51,0.75,3,133,3,0,0,0,sales,medium,2
SCHIFFMAN,0.23,0.7,3,123,5,0,0,0,sales,medium,2
REISMAN,0.77,0.58,4,202,3,0,0,0,sales,medium,2
KLEPPER,0.54,0.63,4,140,3,0,0,0,sales,medium,2
BERGAN,0.63,0.85,4,182,3,1,0,0,sales,high,3
STEIGERWALD,0.55,0.45,3,179,2,1,0,0,sales,low,1
SEVER,0.31,0.63,3,150,3,1,0,0,sales,medium,2
SECRIST,0.98,0.74,4,151,3,0,0,0,sales,medium,2
NAPOLES,0.16,0.95,6,117,7,0,0,0,sales,medium,2
LANDMAN,0.54,0.78,3,156,7,0,0,0,sales,medium,2
JUNIOR,0.73,0.48,3,211,7,0,0,0,sales,medium,2
HOLE,0.16,0.63,6,286,7,0,0,1,sales,medium,2
HALLENBECK,0.57,0.82,5,233,7,0,0,1,sales,medium,2
DELOATCH,0.88,0.88,4,222,3,1,0,1,sales,medium,2
BOWN,0.95,0.81,4,258,7,0,0,1,sales,medium,2
BARNABY,0.93,0.7,5,231,7,0,0,1,sales,high,3
BANEGAS,0.91,0.58,3,220,7,0,0,1,sales,low,1
WERTS,0.77,0.82,4,134,3,0,0,1,sales,low,1
WEIRICH,0.24,0.94,6,141,3,1,0,0,sales,low,1
SABINO,0.74,0.74,5,160,3,1,0,0,sales,high,3
REHMAN,0.53,0.59,4,259,3,0,0,0,sales,low,1
MCKAIN,0.89,0.77,5,232,3,0,0,0,sales,low,1
LITTELL,0.23,0.77,5,272,2,0,0,0,sales,low,1
KALLAS,0.69,0.66,3,215,6,0,0,0,sales,high,3
HENTHORN,0.52,0.72,4,222,3,0,0,0,sales,low,1
HEFFELFINGER,0.9,0.58,3,244,8,0,0,0,sales,low,1
FIERROS,0.92,0.63,5,224,8,1,0,0,sales,low,1
COTHERN,0.72,0.59,5,200,8,1,0,0,sales,low,1
CLINGER,0.92,0.61,4,143,8,0,0,0,sales,low,1
CLASS,0.79,0.86,5,238,8,0,0,0,sales,low,1
ASMUS,0.48,0.89,4,145,3,0,0,0,sales,low,1
PATT,0.27,0.76,4,108,10,0,0,0,sales,medium,2
PARMELEE,0.67,0.49,3,247,10,0,0,0,sales,medium,2
MACHEN,0.48,0.7,3,213,10,0,0,0,sales,medium,2
HARADA,0.99,0.6,4,209,8,1,0,0,IT,medium,2
HANGER,0.49,0.88,4,240,8,0,0,0,product_mng,medium,2
GEROW,0.39,0.45,3,100,8,1,0,0,product_mng,medium,2
CALLES,0.99,0.92,4,265,4,1,0,0,product_mng,medium,2
BRAGDON,0.78,0.57,3,209,3,0,0,0,product_mng,medium,2
ASHBROOK,0.5,0.73,3,154,10,0,0,0,IT,medium,2
ALBER,0.61,0.79,5,230,10,0,0,0,management,high,3
TINDAL,0.88,0.6,4,208,7,0,0,1,management,high,3
SONS,0.44,0.44,2,141,7,1,0,1,management,high,3
LUBBERS,0.73,0.78,3,262,7,1,0,1,management,high,3
DECARO,0.58,0.84,4,206,7,0,0,1,management,high,3
TIGNER,0.74,0.98,3,166,3,1,0,1,management,high,3
LIZAMA,0.32,0.48,4,117,10,0,0,1,marketing,medium,2
IACONO,0.88,0.83,4,273,10,0,0,0,sales,medium,2
GAXIOLA,0.81,0.9,4,270,10,0,0,0,accounting,medium,2
FERLAND,0.59,0.92,3,138,10,0,0,0,support,low,1
DANIS,0.79,0.65,3,235,10,0,0,0,technical,low,1
